datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,city
2024-06-30,1719698400,32.4,17.0,24.7,32.9,17.0,24.8,17.0,66.6,0.221,100.0,8.33,['rain'],0.0,0.0,35.3,18.9,223.2,1013.0,16.6,15.5,332.2,28.5,9.0,05:09:18,1719716958,20:34:55,1719772495,0.8,Rain,Clear conditions throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-01,1719784800,32.4,16.5,24.4,31.4,16.5,24.3,15.1,59.4,0.024,100.0,4.17,['rain'],0.0,0.0,35.6,17.7,261.4,1010.2,29.8,16.5,305.2,26.3,9.0,05:09:50,1719803390,20:34:45,1719858885,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-02,1719871200,23.5,13.1,17.0,23.5,13.1,17.0,14.7,86.8,9.206,100.0,16.67,['rain'],0.0,0.0,53.6,18.9,341.4,1008.9,90.6,8.2,48.1,4.0,2.0,05:10:23,1719889823,20:34:33,1719945273,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-03,1719957600,19.7,12.5,16.2,19.7,12.5,16.2,10.7,72.4,8.25,100.0,4.17,['rain'],0.0,0.0,33.5,16.1,3.4,1008.8,66.7,11.9,227.5,19.8,7.0,05:10:59,1719976259,20:34:18,1720031658,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-04,1720044000,21.9,9.7,16.3,21.9,8.9,16.2,10.9,72.8,1.858,100.0,8.33,['rain'],0.0,0.0,20.2,12.8,2.1,1010.5,46.8,13.1,219.4,18.9,6.0,05:11:36,1720062696,20:34:01,1720118041,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-05,1720130400,26.8,10.9,19.0,26.7,10.9,19.0,11.8,67.2,0.0,0.0,0.0,,0.0,0.0,19.8,8.5,65.4,1015.9,23.8,17.3,320.1,27.8,8.0,05:12:15,1720149135,20:33:42,1720204422,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-06,1720216800,29.2,13.2,21.6,28.9,13.2,21.6,13.6,63.7,0.0,0.0,0.0,,0.0,0.0,31.0,14.0,254.1,1014.3,18.7,17.3,328.2,28.4,9.0,05:12:55,1720235575,20:33:20,1720290800,0.0,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-07,1720303200,30.6,14.4,22.9,29.9,14.4,22.7,14.3,62.3,0.0,0.0,0.0,,0.0,0.0,19.1,12.1,217.2,1013.8,20.8,17.1,325.4,28.2,9.0,05:13:37,1720322017,20:32:57,1720377177,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-08,1720389600,31.8,17.5,24.9,31.5,17.5,25.0,16.4,62.7,0.0,0.0,0.0,,0.0,0.0,21.2,14.5,331.0,1014.1,30.4,17.0,312.8,27.3,9.0,05:14:20,1720408460,20:32:31,1720463551,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-07-09,1720476000,31.3,19.4,25.8,31.6,19.4,26.0,17.6,63.5,0.0,0.0,0.0,,0.0,0.0,32.0,14.4,40.6,1015.2,35.1,14.8,292.4,25.3,9.0,05:15:05,1720494905,20:32:02,1720549922,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-07-10,1720562400,33.5,17.1,25.4,32.6,17.1,25.2,15.3,57.9,0.0,0.0,0.0,,0.0,0.0,16.9,10.3,9.4,1015.4,20.4,16.8,327.7,28.2,9.0,05:15:51,1720581351,20:31:32,1720636292,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-07-11,1720648800,33.5,17.8,25.9,32.8,17.8,25.9,16.1,58.4,0.0,0.0,0.0,,0.0,0.0,14.0,10.8,337.5,1014.6,25.1,16.2,307.4,26.8,9.0,05:16:38,1720667798,20:30:59,1720722659,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-12,1720735200,35.4,19.8,27.4,35.6,19.8,27.5,17.1,57.3,0.0,0.0,0.0,,0.0,0.0,25.9,13.8,259.5,1011.8,12.3,16.3,297.1,25.7,8.0,05:17:27,1720754247,20:30:24,1720809024,0.21,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-07-13,1720821600,35.9,17.8,26.8,35.1,17.8,26.5,14.9,52.9,0.0,0.0,0.0,,0.0,0.0,13.3,13.0,235.2,1010.6,9.8,18.4,315.3,27.2,9.0,05:18:17,1720840697,20:29:47,1720895387,0.24,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '13348099999', '14544099999']",obs,2.0,Fojnica
2024-07-14,1720908000,35.9,18.2,26.5,35.0,18.2,26.3,15.5,54.9,0.927,100.0,4.17,['rain'],0.0,0.0,28.4,15.9,250.4,1011.8,20.3,16.1,285.2,24.6,9.0,05:19:08,1720927148,20:29:08,1720981748,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-15,1720994400,33.9,19.9,26.8,34.9,19.9,27.5,18.7,64.1,0.0,0.0,0.0,,0.0,0.0,19.4,10.9,336.7,1012.5,31.0,16.3,288.7,25.0,8.0,05:20:01,1721013601,20:28:27,1721068107,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-16,1721080800,35.2,19.9,27.4,35.1,19.9,27.8,18.7,63.7,0.48,100.0,4.17,['rain'],0.0,0.0,24.5,15.7,359.9,1011.3,34.8,15.8,297.8,25.8,9.0,05:20:54,1721100054,20:27:44,1721154464,0.34,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-17,1721167200,34.2,21.1,25.6,37.1,21.1,26.3,19.8,71.9,0.51,100.0,8.33,['rain'],0.0,0.0,26.6,10.5,341.5,1014.6,68.2,12.1,258.3,22.3,8.0,05:21:49,1721186509,20:26:58,1721240818,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-18,1721253600,31.6,19.8,23.9,33.4,19.8,24.4,19.2,76.8,1.786,100.0,12.5,['rain'],0.0,0.0,35.3,15.5,354.3,1017.8,63.8,11.8,196.5,16.9,6.0,05:22:44,1721272964,20:26:11,1721327171,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-19,1721340000,30.9,17.9,23.4,33.3,17.9,23.9,18.7,77.1,0.581,100.0,12.5,['rain'],0.0,0.0,31.0,16.2,61.2,1016.2,55.9,11.2,263.2,22.7,9.0,05:23:40,1721359420,20:25:21,1721413521,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-20,1721426400,29.2,18.2,22.0,30.3,18.2,22.1,18.2,80.8,8.311,100.0,12.5,['rain'],0.0,0.0,26.6,12.8,308.6,1010.6,59.1,13.2,214.7,18.6,7.0,05:24:38,1721445878,20:24:30,1721499870,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-21,1721512800,30.7,17.5,22.8,31.8,17.5,23.0,17.8,76.0,1.051,100.0,8.33,['rain'],0.0,0.0,19.8,12.4,311.5,1009.7,51.9,11.8,229.8,20.0,7.0,05:25:36,1721532336,20:23:36,1721586216,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-22,1721599200,29.5,15.9,23.0,29.2,15.9,23.0,15.8,67.8,0.0,0.0,0.0,,0.0,0.0,31.7,14.8,325.6,1012.1,35.3,15.7,277.3,23.9,9.0,05:26:35,1721618795,20:22:41,1721672561,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-23,1721685600,29.7,17.5,23.2,30.3,17.5,23.3,17.2,70.3,1.857,100.0,8.33,['rain'],0.0,0.0,26.3,17.1,345.9,1014.9,49.7,12.0,264.7,22.9,7.0,05:27:35,1721705255,20:21:44,1721758904,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-24,1721772000,25.7,18.1,21.5,25.7,18.1,21.5,16.5,74.8,1.574,100.0,4.17,['rain'],0.0,0.0,40.7,13.8,39.8,1013.6,66.8,10.3,215.6,18.5,7.0,05:28:35,1721791715,20:20:45,1721845245,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-25,1721858400,28.8,15.7,21.0,27.8,15.7,20.9,12.4,61.0,0.0,0.0,0.0,,0.0,0.0,46.4,18.4,1.8,1012.9,45.3,16.4,246.6,21.3,7.0,05:29:37,1721878177,20:19:43,1721931583,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-26,1721944800,27.4,12.4,20.1,26.8,12.4,20.0,10.8,58.9,0.0,0.0,0.0,,0.0,0.0,33.5,14.4,341.4,1014.1,15.7,16.8,321.8,27.7,9.0,05:30:39,1721964639,20:18:41,1722017921,0.68,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-27,1722031200,32.4,12.6,22.5,30.5,12.6,22.0,10.6,52.3,0.0,0.0,0.0,,0.0,0.0,14.4,10.6,323.0,1016.9,0.0,18.6,319.4,27.5,9.0,05:31:41,1722051101,20:17:36,1722104256,0.71,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-28,1722117600,34.1,15.3,25.4,33.2,15.3,25.0,13.3,52.1,0.0,0.0,0.0,,0.0,0.0,27.4,13.9,354.9,1017.8,12.6,17.7,301.5,26.0,9.0,05:32:44,1722137564,20:16:30,1722190590,0.75,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-07-29,1722204000,28.9,18.3,24.1,28.0,18.3,24.0,12.5,49.5,0.05,100.0,4.17,['rain'],0.0,0.0,44.6,19.1,20.8,1019.4,24.5,17.1,283.7,24.6,9.0,05:33:48,1722224028,20:15:22,1722276922,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-30,1722290400,27.6,13.2,20.6,26.6,13.2,20.5,8.5,50.1,0.0,0.0,0.0,,0.0,0.0,61.2,19.8,27.4,1018.3,2.5,17.6,319.7,27.4,9.0,05:34:52,1722310492,20:14:12,1722363252,0.82,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-07-31,1722376800,30.8,11.2,20.7,29.0,11.2,20.3,8.5,50.1,0.0,0.0,0.0,,0.0,0.0,21.6,12.6,25.3,1016.3,4.8,17.6,321.6,27.8,9.0,05:35:56,1722396956,20:13:00,1722449580,0.86,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-01,1722463200,34.3,13.1,23.4,32.6,13.1,22.9,10.9,49.8,0.0,0.0,0.0,,0.0,0.0,16.9,12.3,304.1,1012.5,14.8,17.5,300.2,25.9,9.0,05:37:01,1722483421,20:11:47,1722535907,0.89,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-02,1722549600,31.6,17.3,23.7,30.6,17.3,23.5,14.1,57.7,0.295,100.0,4.17,['rain'],0.0,0.0,31.7,12.1,306.0,1009.3,43.0,15.3,265.9,23.0,8.0,05:38:07,1722569887,20:10:33,1722622233,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-03,1722636000,27.8,19.6,23.5,27.9,19.6,23.5,15.1,60.8,0.757,100.0,8.33,['rain'],0.0,0.0,46.4,16.8,335.5,1009.4,45.7,13.1,242.9,20.9,8.0,05:39:12,1722656352,20:09:16,1722708556,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-08-04,1722722400,28.1,14.2,21.7,27.3,14.2,21.6,10.9,53.5,0.452,100.0,8.33,['rain'],0.0,0.0,40.7,17.6,1.5,1012.5,21.8,15.6,285.6,24.7,9.0,05:40:19,1722742819,20:07:59,1722794879,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14640099999']",obs,2.0,Fojnica
2024-08-05,1722808800,28.7,13.9,21.4,27.8,13.9,21.2,11.9,58.1,0.0,0.0,0.0,,0.0,0.0,24.5,12.5,18.4,1012.8,37.9,16.5,295.3,25.4,9.0,05:41:25,1722829285,20:06:39,1722881199,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-06,1722895200,29.1,17.2,22.3,28.6,17.2,22.2,13.0,58.0,0.0,0.0,0.0,,0.0,0.0,25.9,13.6,357.2,1013.0,44.4,14.0,234.0,20.1,8.0,05:42:32,1722915752,20:05:19,1722967519,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-07,1722981600,31.6,14.6,22.7,30.5,14.6,22.5,13.1,57.9,0.0,0.0,0.0,,0.0,0.0,21.2,12.0,11.5,1012.9,24.5,16.8,291.5,25.3,9.0,05:43:38,1723002218,20:03:57,1723053837,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-08,1723068000,26.3,16.5,21.2,26.3,16.5,21.2,15.0,68.9,0.0,0.0,0.0,,0.0,0.0,25.2,18.2,57.7,1013.9,55.6,15.1,220.3,19.0,8.0,05:44:46,1723088686,20:02:33,1723140153,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-09,1723154400,30.4,15.9,22.6,29.3,15.9,22.4,14.1,63.4,0.421,100.0,4.17,['rain'],0.0,0.0,25.2,15.4,30.4,1016.3,24.5,13.4,257.1,22.3,8.0,05:45:53,1723175153,20:01:09,1723226469,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-10,1723240800,30.2,14.9,23.0,29.2,14.9,22.8,13.1,57.0,0.0,0.0,0.0,,0.0,0.0,38.9,16.8,30.0,1019.8,27.9,16.2,290.5,25.1,9.0,05:47:00,1723261620,19:59:43,1723312783,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-08-11,1723327200,32.9,16.0,24.6,31.9,16.0,24.3,13.8,55.3,0.0,0.0,0.0,,0.0,0.0,26.3,13.7,55.9,1019.5,11.8,17.2,293.6,25.3,9.0,05:48:08,1723348088,19:58:15,1723399095,0.23,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14544099999']",obs,2.0,Fojnica
2024-08-12,1723413600,36.5,16.7,26.8,35.1,16.7,26.2,13.3,50.0,0.0,0.0,0.0,,0.0,0.0,20.9,11.5,229.8,1015.9,0.0,10.0,293.9,25.4,9.0,05:49:16,1723434556,19:56:47,1723485407,0.25,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', 'LQMO']",obs,2.0,Fojnica
2024-08-13,1723500000,36.5,17.8,26.7,35.6,17.8,26.3,14.2,50.9,0.0,0.0,0.0,,0.0,0.0,18.0,9.6,305.4,1011.0,18.7,17.4,255.3,22.0,8.0,05:50:24,1723521024,19:55:17,1723571717,0.29,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-14,1723586400,36.9,18.5,27.3,34.7,18.5,26.6,12.4,45.7,0.0,0.0,0.0,,0.0,0.0,21.6,13.4,241.7,1010.9,11.5,18.4,290.4,25.1,9.0,05:51:32,1723607492,19:53:46,1723658026,0.33,Clear,Clear conditions throughout the day.,clear-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-15,1723672800,34.0,18.5,26.1,33.1,18.5,26.1,15.3,53.6,0.0,0.0,0.0,,0.0,0.0,27.0,16.4,335.3,1014.8,20.8,16.1,262.3,22.7,8.0,05:52:40,1723693960,19:52:14,1723744334,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-16,1723759200,34.5,19.4,26.3,33.9,19.4,26.3,16.3,57.4,0.026,100.0,4.17,['rain'],0.0,0.0,20.2,13.3,359.4,1015.6,30.3,16.2,256.5,22.3,8.0,05:53:48,1723780428,19:50:41,1723830641,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-17,1723845600,32.0,18.7,24.8,31.7,18.7,24.8,16.0,60.6,0.499,100.0,4.17,['rain'],0.0,0.0,27.4,13.6,272.2,1012.7,50.8,14.3,239.7,20.7,8.0,05:54:56,1723866896,19:49:07,1723916947,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-18,1723932000,34.6,16.9,23.2,33.6,16.9,23.1,14.7,62.7,2.756,100.0,4.17,['rain'],0.0,0.0,34.6,17.3,293.9,1008.9,52.3,12.8,240.6,20.8,8.0,05:56:04,1723953364,19:47:32,1724003252,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-19,1724018400,23.1,17.1,19.9,23.1,17.1,19.9,17.8,88.4,13.949,100.0,16.67,['rain'],0.0,0.0,30.2,14.6,330.7,1008.9,76.4,10.8,156.4,13.2,7.0,05:57:12,1724039832,19:45:55,1724089555,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-20,1724104800,25.6,15.6,20.4,25.6,15.6,20.4,17.3,84.1,5.871,100.0,4.17,['rain'],0.0,0.0,29.5,15.9,348.7,1010.6,75.8,9.9,166.5,14.3,6.0,05:58:21,1724126301,19:44:18,1724175858,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-21,1724191200,26.3,16.4,20.6,26.3,16.4,20.6,16.9,80.5,1.529,100.0,8.33,['rain'],0.0,0.0,27.0,11.7,50.9,1011.5,54.6,12.9,215.3,18.7,8.0,05:59:29,1724212769,19:42:40,1724262160,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-22,1724277600,30.0,16.1,22.7,29.2,16.1,22.6,14.5,63.3,1.207,100.0,4.17,['rain'],0.0,0.0,27.7,12.8,358.6,1014.5,37.9,15.5,275.1,23.7,8.0,06:00:37,1724299237,19:41:01,1724348461,0.59,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14650099999', '14543099999', '14544099999']",obs,2.0,Fojnica
2024-08-23,1724364000,33.3,15.2,23.4,32.2,15.2,23.2,14.5,62.5,0.0,0.0,0.0,,0.0,0.0,13.7,9.5,344.5,1015.1,39.9,16.1,259.0,22.3,8.0,06:01:46,1724385706,19:39:21,1724434761,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14543099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-24,1724450400,33.6,17.2,25.0,32.6,17.2,24.7,15.2,60.0,0.0,0.0,0.0,,0.0,0.0,15.8,11.2,351.6,1016.5,30.8,14.4,242.7,20.9,8.0,06:02:54,1724472174,19:37:41,1724521061,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14543099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-25,1724536800,35.9,17.0,25.5,34.2,17.0,25.1,13.7,54.2,0.0,0.0,0.0,,0.0,0.0,42.5,14.4,14.5,1014.7,44.0,13.8,265.6,22.8,8.0,06:04:02,1724558642,19:35:59,1724607359,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14652099999', '14543099999', '14640099999']",obs,2.0,Fojnica
2024-08-26,1724623200,33.3,15.7,24.2,32.7,15.7,24.1,14.4,57.4,0.0,0.0,0.0,,0.0,0.0,36.7,14.8,17.5,1014.5,53.6,13.8,243.7,21.1,8.0,06:05:10,1724645110,19:34:17,1724693657,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14543099999', '14650099999', '14544099999']",obs,2.0,Fojnica
2024-08-27,1724709600,28.8,17.6,22.9,29.5,17.6,23.1,17.3,72.4,0.258,100.0,8.33,['rain'],0.0,0.0,32.0,10.4,26.8,1016.9,47.1,13.3,214.2,18.5,7.0,06:06:19,1724731579,19:32:34,1724779954,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '13353099999', 'LQMO', '13348099999', '14543099999', '14650099999', '14544099999']",obs,2.0,Fojnica
