datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,city
2024-12-02,1733094000,7.2,2.4,4.7,4.9,-0.6,2.7,0.9,76.4,0.027,100.0,4.17,['rain'],0.0,1.7,34.6,13.6,54.0,1021.0,47.7,17.2,65.7,5.6,3.0,07:04:05,1733119445,16:12:51,1733152371,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-03,1733180400,7.2,0.6,3.5,6.2,-1.5,2.5,1.7,88.9,0.0,0.0,0.0,,0.0,0.5,14.8,9.6,340.7,1017.8,78.9,12.3,63.3,5.3,3.0,07:05:09,1733205909,16:12:35,1733238755,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999']",obs,,Jablanica
2024-12-04,1733266800,8.4,1.7,4.2,8.4,0.1,2.7,1.8,84.7,0.807,100.0,16.67,"['rain', 'snow']",0.0,0.3,29.5,9.0,351.8,1019.0,86.5,9.5,41.6,3.6,2.0,07:06:12,1733292372,16:12:22,1733325142,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '14652099999', '13348099999', '13353099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-05,1733353200,7.9,1.0,3.7,6.8,-1.8,2.1,0.5,79.8,2.057,100.0,8.33,"['rain', 'snow']",0.9,1.0,39.6,11.6,20.3,1021.5,94.6,8.8,29.9,2.4,1.0,07:07:13,1733378833,16:12:11,1733411531,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-06,1733439600,8.1,0.7,4.7,7.3,-3.0,2.7,2.3,84.8,1.685,100.0,8.33,"['rain', 'snow']",0.0,1.6,37.4,27.5,308.4,1016.6,89.6,9.4,62.9,5.5,3.0,07:08:13,1733465293,16:12:03,1733497923,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-07,1733526000,5.6,0.6,3.5,5.6,0.6,3.3,-0.3,78.1,4.088,100.0,8.33,['rain'],0.0,0.5,29.2,5.6,42.2,1014.0,57.1,14.0,73.3,6.2,3.0,07:09:11,1733551751,16:11:58,1733584318,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-08,1733612400,7.3,-0.4,3.5,6.5,-1.6,1.9,2.3,92.1,11.591,100.0,8.33,['rain'],0.0,0.2,37.4,12.3,348.1,1004.1,73.8,11.9,27.8,2.4,2.0,07:10:08,1733638208,16:11:55,1733670715,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-09,1733698800,7.0,2.4,4.5,7.0,-0.2,3.4,3.6,94.2,8.307,100.0,16.67,['rain'],0.4,0.0,23.4,12.3,351.3,1009.6,91.7,8.3,29.6,2.6,2.0,07:11:03,1733724663,16:11:54,1733757114,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-10,1733785200,8.1,1.6,4.5,8.1,1.5,3.7,2.9,89.6,3.201,100.0,12.5,"['rain', 'snow']",0.0,0.0,25.6,8.6,17.6,1017.8,89.5,8.5,32.1,2.6,1.0,07:11:56,1733811116,16:11:56,1733843516,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-11,1733871600,7.8,1.4,4.3,7.1,-0.3,3.1,3.0,91.0,1.274,100.0,12.5,"['rain', 'snow']",0.3,0.0,20.9,10.0,357.7,1022.9,93.8,8.9,26.9,2.4,1.0,07:12:48,1733897568,16:12:01,1733929921,0.36,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-12,1733958000,5.6,0.7,3.2,5.4,-1.5,1.6,0.9,84.7,0.306,100.0,8.33,"['rain', 'snow']",0.0,4.5,21.6,11.8,19.1,1027.7,54.9,17.7,45.0,3.8,2.0,07:13:38,1733984018,16:12:08,1734016328,0.4,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-13,1734044400,5.3,-1.1,1.5,4.2,-2.9,0.1,-0.8,85.0,0.0,0.0,0.0,,0.0,2.6,22.0,17.9,359.6,1030.8,71.0,18.3,71.5,6.2,3.0,07:14:25,1734070465,16:12:17,1734102737,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-14,1734130800,9.0,1.4,5.0,9.0,-3.1,2.6,3.9,92.4,7.895,100.0,8.33,"['rain', 'snow']",0.6,0.0,58.7,22.1,302.5,1022.1,84.8,10.8,24.2,2.3,1.0,07:15:11,1734156911,16:12:29,1734189149,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-15,1734217200,9.0,2.0,4.9,6.3,-0.8,2.9,0.8,77.7,3.068,100.0,4.17,"['rain', 'snow']",0.0,1.9,36.0,28.5,15.4,1023.1,47.5,10.9,64.0,5.5,3.0,07:15:55,1734243355,16:12:44,1734275564,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-16,1734303600,8.3,-2.7,2.1,5.5,-8.2,-0.8,-0.9,80.9,1.366,100.0,8.33,"['rain', 'snow']",0.0,3.1,31.7,23.4,31.7,1033.6,32.8,12.9,68.9,6.0,3.0,07:16:37,1734329797,16:13:01,1734361981,0.53,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-17,1734390000,8.8,-1.9,2.3,7.7,-4.7,1.0,1.0,91.5,0.0,0.0,0.0,,0.0,3.0,22.7,13.0,306.7,1031.3,27.7,16.4,81.0,7.1,4.0,07:17:17,1734416237,16:13:21,1734448401,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-18,1734476400,8.0,-2.2,2.2,7.5,-2.2,1.7,0.8,91.4,0.0,0.0,0.0,,0.0,2.9,20.2,6.6,299.2,1027.4,52.5,12.4,71.7,6.4,3.0,07:17:55,1734502675,16:13:43,1734534823,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-19,1734562800,8.1,-3.1,2.4,8.0,-5.3,0.0,0.3,86.2,0.01,100.0,4.17,['rain'],0.0,2.9,38.5,23.5,267.4,1018.6,48.9,13.3,70.8,6.1,3.0,07:18:31,1734589111,16:14:07,1734621247,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-20,1734649200,10.6,1.9,5.7,10.6,-3.4,3.0,3.0,83.3,0.732,100.0,4.17,"['rain', 'snow']",3.1,0.0,88.9,34.2,343.2,1007.6,88.0,8.1,9.9,0.8,1.0,07:19:04,1734675544,16:14:34,1734707674,0.66,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-21,1734735600,7.0,-1.1,2.5,4.0,-3.8,-0.7,-4.5,60.8,23.824,100.0,8.33,"['rain', 'snow']",1.0,3.0,105.5,39.6,348.3,1018.7,58.2,11.9,52.7,4.6,2.0,07:19:35,1734761975,16:15:03,1734794103,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-22,1734822000,5.4,-6.2,-0.2,4.2,-8.0,-2.2,-3.7,78.4,0.046,100.0,4.17,['snow'],0.0,2.9,42.5,18.8,168.6,1015.6,59.0,18.2,78.2,6.7,4.0,07:20:04,1734848404,16:15:35,1734880535,0.75,"Snow, Partially cloudy",Becoming cloudy in the afternoon with morning snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-23,1734908400,7.7,-2.2,2.2,4.3,-5.9,-1.4,0.0,86.4,12.322,100.0,12.5,"['rain', 'snow']",22.7,11.3,88.9,34.4,1.6,997.5,95.7,7.6,17.8,1.6,1.0,07:20:31,1734934831,16:16:08,1734966968,0.76,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-24,1734994800,6.7,-2.9,2.3,2.8,-8.6,-2.8,-4.3,62.9,21.878,100.0,12.5,"['rain', 'snow']",3.9,15.7,100.1,43.9,342.3,1008.2,86.6,8.0,35.2,2.9,2.0,07:20:55,1735021255,16:16:44,1735053404,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-25,1735081200,8.0,-1.1,5.6,4.0,-6.0,1.2,-1.9,58.6,0.054,100.0,4.17,"['rain', 'snow']",0.1,17.6,81.7,40.0,342.9,1021.3,65.4,10.3,40.0,3.5,2.0,07:21:17,1735107677,16:17:23,1735139843,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14652099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-26,1735167600,8.7,5.6,7.0,6.9,1.1,3.5,-0.9,57.2,0.1,100.0,4.17,['rain'],0.0,13.3,83.5,38.0,346.3,1027.7,64.6,11.1,34.2,2.8,2.0,07:21:36,1735194096,16:18:03,1735226283,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LQSA', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Jablanica
2024-12-27,1735254000,8.9,2.3,5.8,7.3,0.2,4.3,-1.1,62.3,0.0,0.0,0.0,,0.0,16.8,63.0,16.6,356.4,1029.4,75.6,9.0,67.9,5.7,3.0,07:21:53,1735280513,16:18:46,1735312726,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14462099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Jablanica
2024-12-28,1735340400,12.1,-0.3,5.9,12.1,-2.8,4.9,-2.2,58.1,0.0,0.0,0.0,,0.0,15.3,44.6,10.5,29.8,1026.8,56.6,9.8,82.3,7.1,4.0,07:22:08,1735366928,16:19:30,1735399170,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14462099999', '14549099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Jablanica
2024-12-29,1735426800,14.3,-2.3,4.7,14.3,-3.9,3.9,-1.1,69.3,0.0,0.0,0.0,,0.0,14.0,28.4,10.8,141.3,1028.6,65.2,13.1,0.0,0.0,0.0,07:22:20,1735453340,16:20:17,1735485617,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14454099999']",obs,,Jablanica
2024-12-30,1735513200,11.9,-2.9,2.0,11.9,-3.3,1.8,-0.7,83.7,0.024,100.0,4.17,"['rain', 'snow']",0.0,14.6,16.6,6.3,296.6,1031.3,77.8,11.7,,,,07:22:30,1735539750,16:21:06,1735572066,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
2024-12-31,1735599600,11.1,-3.9,1.3,11.1,-5.8,1.1,-0.8,87.2,0.073,100.0,8.33,"['rain', 'snow']",0.0,13.5,9.0,5.5,255.2,1033.1,51.9,10.9,,,,07:22:37,1735626157,16:21:57,1735658517,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"['LQSA', '14648099999', '14654099999', '14549099999', '14462099999', 'LQMO', '13348099999', '13353099999', '14650099999', '14544099999', '14454099999']",obs,,Jablanica
