datetime,temp,humidity,precip,precipprob,windspeed,city
2024-04-30,16.3,60.7,0.0,0.0,13.5,Jablanica
2024-05-01,17.5,71.3,1.5,100.0,19.0,Jablanica
2024-05-02,15.7,74.2,7.045,100.0,17.8,Jablanica
2024-05-03,11.6,83.8,5.728,100.0,15.8,Jablanica
2024-05-04,15.3,73.6,0.246,100.0,11.9,Jablanica
2024-05-05,14.8,67.6,0.0,0.0,14.4,Jablanica
2024-05-06,14.3,68.6,0.0,0.0,16.4,Jablanica
2024-05-07,15.3,70.4,0.0,0.0,15.8,Jablanica
2024-05-08,16.6,71.5,0.989,100.0,15.7,Jablanica
2024-05-09,15.3,71.5,2.035,100.0,24.0,Jablanica
2024-05-10,15.1,66.6,1.618,100.0,23.0,Jablanica
2024-05-11,15.1,57.0,3.069,100.0,21.7,Jablanica
2024-05-12,14.9,63.9,0.006,100.0,14.6,Jablanica
2024-05-13,14.5,69.2,0.258,100.0,13.9,Jablanica
2024-05-14,12.8,85.7,3.294,100.0,9.5,Jablanica
2024-05-15,14.1,83.2,11.428,100.0,13.9,Jablanica
2024-05-16,16.1,74.3,0.887,100.0,27.2,Jablanica
2024-05-17,19.7,59.2,0.72,100.0,27.0,Jablanica
2024-05-18,16.7,70.5,0.164,100.0,12.9,Jablanica
2024-05-19,18.7,72.9,1.596,100.0,9.0,Jablanica
2024-05-20,19.8,77.1,1.552,100.0,9.4,Jablanica
2024-05-21,19.6,73.7,0.602,100.0,24.1,Jablanica
2024-05-22,16.3,77.0,5.567,100.0,10.3,Jablanica
2024-05-23,14.7,79.7,3.37,100.0,11.9,Jablanica
2024-05-24,16.6,70.5,0.214,100.0,12.9,Jablanica
2024-05-25,16.9,71.7,1.466,100.0,12.8,Jablanica
2024-05-26,15.3,86.2,4.358,100.0,11.3,Jablanica
2024-05-27,16.0,80.4,5.382,100.0,14.1,Jablanica
2024-05-28,16.0,77.7,0.394,100.0,10.1,Jablanica
2024-05-29,16.8,76.6,0.806,100.0,11.5,Jablanica
2024-05-30,17.2,74.9,2.877,100.0,22.8,Jablanica
2024-05-31,16.6,84.3,18.677,100.0,23.9,Jablanica
2024-06-01,19.2,65.8,8.118,100.0,33.2,Jablanica
2024-06-02,19.0,75.6,2.074,100.0,15.9,Jablanica
2024-06-03,16.6,84.9,5.164,100.0,23.2,Jablanica
2024-06-04,16.8,73.4,1.398,100.0,13.1,Jablanica
2024-06-05,17.6,70.5,0.011,100.0,11.2,Jablanica
2024-06-06,19.9,67.9,0.007,100.0,11.8,Jablanica
2024-06-07,21.3,65.2,0.0,0.0,10.0,Jablanica
2024-06-08,22.6,66.7,0.304,100.0,10.3,Jablanica
2024-06-09,23.0,66.8,0.011,100.0,14.8,Jablanica
2024-06-10,22.3,63.5,0.955,100.0,23.5,Jablanica
2024-06-11,19.6,75.4,1.203,100.0,18.9,Jablanica
2024-06-12,18.9,80.6,3.197,100.0,15.5,Jablanica
2024-06-13,18.1,79.8,4.157,100.0,18.6,Jablanica
2024-06-14,17.4,71.4,4.931,100.0,12.4,Jablanica
2024-06-15,19.4,65.6,0.0,0.0,9.8,Jablanica
2024-06-16,21.0,63.6,0.0,0.0,14.9,Jablanica
2024-06-17,21.3,60.9,0.0,0.0,10.1,Jablanica
2024-06-18,22.7,59.5,0.0,0.0,9.6,Jablanica
2024-06-19,23.4,57.6,0.0,0.0,9.0,Jablanica
2024-06-20,25.7,59.2,0.0,0.0,15.8,Jablanica
2024-06-21,28.5,55.0,0.1,100.0,14.0,Jablanica
2024-06-22,27.6,57.4,0.0,0.0,19.0,Jablanica
2024-06-23,25.2,62.6,0.1,100.0,15.3,Jablanica
2024-06-24,23.4,70.4,0.063,100.0,13.2,Jablanica
2024-06-25,22.1,75.8,0.675,100.0,10.3,Jablanica
2024-06-26,22.3,71.5,0.904,100.0,19.1,Jablanica
2024-06-27,20.0,81.4,11.637,100.0,12.9,Jablanica
2024-06-28,21.1,74.6,0.806,100.0,17.9,Jablanica
2024-06-29,24.6,63.6,0.053,100.0,12.8,Jablanica
2024-06-30,25.5,63.1,0.22,100.0,22.9,Jablanica
2024-07-01,24.8,61.0,0.006,100.0,20.2,Jablanica
2024-07-02,18.4,80.1,11.22,100.0,30.2,Jablanica
2024-07-03,18.1,61.2,8.87,100.0,23.6,Jablanica
2024-07-04,18.3,63.3,0.509,100.0,15.9,Jablanica
2024-07-05,20.6,60.7,0.0,0.0,11.0,Jablanica
2024-07-06,22.5,61.6,0.0,0.0,14.7,Jablanica
2024-07-07,23.7,60.3,0.0,0.0,14.5,Jablanica
2024-07-08,25.5,60.0,0.0,0.0,13.4,Jablanica
2024-07-09,26.2,63.9,0.0,0.0,13.8,Jablanica
2024-07-10,26.9,57.1,0.0,0.0,9.8,Jablanica
2024-07-11,27.4,58.7,0.0,0.0,10.9,Jablanica
2024-07-12,28.0,56.7,0.0,0.0,14.4,Jablanica
2024-07-13,27.4,53.0,0.0,0.0,11.2,Jablanica
2024-07-14,27.7,52.7,0.216,100.0,12.8,Jablanica
2024-07-15,27.7,59.0,0.0,0.0,11.3,Jablanica
2024-07-16,27.8,57.3,0.342,100.0,16.3,Jablanica
2024-07-17,27.6,61.8,0.193,100.0,12.5,Jablanica
2024-07-18,26.7,67.5,1.003,100.0,16.4,Jablanica
2024-07-19,26.2,66.1,0.403,100.0,14.9,Jablanica
2024-07-20,24.4,71.8,5.137,100.0,15.1,Jablanica
2024-07-21,24.6,68.5,1.191,100.0,11.7,Jablanica
2024-07-22,24.5,63.6,0.0,0.0,20.2,Jablanica
2024-07-23,26.0,57.2,0.538,100.0,18.4,Jablanica
2024-07-24,23.7,63.4,1.664,100.0,19.2,Jablanica
2024-07-25,23.3,50.7,0.0,0.0,23.3,Jablanica
2024-07-26,22.5,49.9,0.0,0.0,18.3,Jablanica
2024-07-27,24.2,47.9,0.0,0.0,12.5,Jablanica
2024-07-28,26.2,52.4,0.0,0.0,16.6,Jablanica
2024-07-29,25.6,49.6,0.054,100.0,27.4,Jablanica
2024-07-30,23.5,40.0,0.0,0.0,27.6,Jablanica
2024-07-31,22.3,43.4,0.0,0.0,13.9,Jablanica
2024-08-01,24.1,47.7,0.0,0.0,14.3,Jablanica
2024-08-02,24.6,53.3,0.196,100.0,15.1,Jablanica
2024-08-03,23.5,65.4,3.522,100.0,18.1,Jablanica
2024-08-04,23.8,53.4,0.35,100.0,24.4,Jablanica
2024-08-05,23.1,52.4,0.0,0.0,14.0,Jablanica
2024-08-06,23.4,56.7,0.0,0.0,15.9,Jablanica
2024-08-07,24.4,54.4,0.0,0.0,14.0,Jablanica
2024-08-08,22.5,67.5,0.423,100.0,17.1,Jablanica
2024-08-09,23.9,59.5,0.464,100.0,17.8,Jablanica
2024-08-10,25.3,48.7,0.0,0.0,24.6,Jablanica
2024-08-11,26.4,48.1,0.0,0.0,18.2,Jablanica
2024-08-12,28.2,45.4,0.0,0.0,12.6,Jablanica
2024-08-13,27.1,50.3,0.0,0.0,10.2,Jablanica
2024-08-14,28.0,47.1,0.0,0.0,12.2,Jablanica
2024-08-15,26.8,53.9,0.0,0.0,16.3,Jablanica
2024-08-16,27.2,57.5,0.03,100.0,14.1,Jablanica
2024-08-17,26.6,57.2,0.565,100.0,14.8,Jablanica
2024-08-18,24.8,61.2,1.879,100.0,15.1,Jablanica
2024-08-19,20.2,90.0,14.622,100.0,18.4,Jablanica
2024-08-20,21.7,78.9,5.258,100.0,15.1,Jablanica
2024-08-21,21.6,77.3,1.879,100.0,18.0,Jablanica
2024-08-22,23.9,61.9,1.003,100.0,18.9,Jablanica
2024-08-23,24.3,62.3,0.0,0.0,10.7,Jablanica
2024-08-24,25.5,61.8,0.0,0.0,14.0,Jablanica
2024-08-25,27.7,54.6,0.0,0.0,18.2,Jablanica
2024-08-26,26.6,50.8,0.0,0.0,16.2,Jablanica
2024-08-27,24.8,64.4,0.975,100.0,18.5,Jablanica
2024-08-28,25.0,67.2,9.424,100.0,15.0,Jablanica
2024-08-29,23.7,61.7,0.0,0.0,22.5,Jablanica
2024-08-30,23.8,54.2,0.0,0.0,24.5,Jablanica
2024-08-31,24.8,49.6,0.0,0.0,18.2,Jablanica
2024-09-01,24.3,48.0,0.0,0.0,19.5,Jablanica
2024-09-02,23.5,52.5,0.0,0.0,8.2,Jablanica
2024-09-03,23.2,57.6,0.0,0.0,16.9,Jablanica
2024-09-04,22.1,66.2,0.693,100.0,11.2,Jablanica
2024-09-05,22.1,66.1,0.63,100.0,20.0,Jablanica
2024-09-06,21.8,74.7,7.46,100.0,18.2,Jablanica
2024-09-07,22.6,69.3,0.0,0.0,9.8,Jablanica
2024-09-08,22.9,66.2,0.0,0.0,13.8,Jablanica
2024-09-09,19.1,85.5,17.03,100.0,27.7,Jablanica
2024-09-10,18.6,73.3,21.226,100.0,28.5,Jablanica
2024-09-11,18.4,62.7,0.279,100.0,12.3,Jablanica
2024-09-12,17.6,75.0,0.0,0.0,23.7,Jablanica
2024-09-13,15.3,88.7,22.072,100.0,28.4,Jablanica
2024-09-14,10.8,77.5,15.481,100.0,13.0,Jablanica
2024-09-15,10.6,78.0,1.199,100.0,19.2,Jablanica
2024-09-16,10.9,77.3,0.669,100.0,11.4,Jablanica
2024-09-17,13.8,74.7,1.35,100.0,13.5,Jablanica
2024-09-18,16.0,72.2,0.305,100.0,15.3,Jablanica
2024-09-19,14.6,90.2,13.599,100.0,13.2,Jablanica
2024-09-20,14.9,87.1,2.755,100.0,9.9,Jablanica
2024-09-21,16.0,74.3,1.092,100.0,15.4,Jablanica
2024-09-22,15.4,71.5,0.0,0.0,8.7,Jablanica
2024-09-23,15.7,78.1,0.0,0.0,13.3,Jablanica
2024-09-24,15.0,92.8,4.804,100.0,19.3,Jablanica
2024-09-25,16.0,85.2,6.883,100.0,20.0,Jablanica
2024-09-26,16.4,81.1,0.015,100.0,33.7,Jablanica
2024-09-27,18.3,77.9,0.0,0.0,29.2,Jablanica
2024-09-28,18.4,84.9,0.324,100.0,23.6,Jablanica
2024-09-29,12.9,70.6,10.845,100.0,41.6,Jablanica
2024-09-30,10.0,63.7,0.441,100.0,20.9,Jablanica
2024-10-01,10.6,70.8,0.023,100.0,21.5,Jablanica
2024-10-02,14.8,75.0,0.011,100.0,27.9,Jablanica
2024-10-03,17.0,85.5,3.815,100.0,29.6,Jablanica
2024-10-04,17.9,80.8,56.762,100.0,36.8,Jablanica
2024-10-05,13.1,90.1,2.567,100.0,16.7,Jablanica
2024-10-06,12.4,87.5,4.421,100.0,10.8,Jablanica
2024-10-07,12.9,83.0,1.084,100.0,12.2,Jablanica
2024-10-08,14.7,79.3,0.055,100.0,26.1,Jablanica
2024-10-09,17.4,77.2,6.275,100.0,37.2,Jablanica
2024-10-10,17.5,77.4,0.726,100.0,27.8,Jablanica
2024-10-11,17.2,82.7,5.531,100.0,16.5,Jablanica
2024-10-12,13.8,73.6,1.911,100.0,14.1,Jablanica
2024-10-13,12.9,79.4,0.01,100.0,14.1,Jablanica
2024-10-14,14.5,80.7,0.022,100.0,11.7,Jablanica
2024-10-15,14.0,83.2,0.01,100.0,14.0,Jablanica
2024-10-16,14.7,80.5,0.0,0.0,8.4,Jablanica
2024-10-17,15.5,92.0,1.282,100.0,8.6,Jablanica
2024-10-18,16.5,94.6,4.103,100.0,7.2,Jablanica
2024-10-19,18.4,85.0,2.06,100.0,9.9,Jablanica
2024-10-20,16.4,80.5,0.162,100.0,8.3,Jablanica
2024-10-21,13.1,80.9,0.0,0.0,10.1,Jablanica
2024-10-22,12.8,78.1,0.01,100.0,6.5,Jablanica
2024-10-23,13.3,82.8,0.0,0.0,8.8,Jablanica
2024-10-24,14.2,84.3,0.0,0.0,10.7,Jablanica
2024-10-25,15.3,84.2,0.245,100.0,11.1,Jablanica
2024-10-26,14.0,85.1,0.0,0.0,7.8,Jablanica
2024-10-27,13.9,83.4,0.0,0.0,9.3,Jablanica
2024-10-28,12.7,82.5,0.006,100.0,7.4,Jablanica
2024-10-29,12.3,85.8,0.0,0.0,7.3,Jablanica
2024-10-30,12.5,77.2,0.0,0.0,16.5,Jablanica
2024-10-31,11.2,75.9,0.0,0.0,14.3,Jablanica
2024-11-01,10.3,76.5,0.0,0.0,11.1,Jablanica
2024-11-02,10.5,74.1,0.0,0.0,20.7,Jablanica
2024-11-03,10.5,70.1,0.012,100.0,19.2,Jablanica
2024-11-04,7.2,73.2,0.0,0.0,13.4,Jablanica
2024-11-05,7.0,77.4,0.0,0.0,12.0,Jablanica
2024-11-06,7.1,79.5,0.0,0.0,7.7,Jablanica
2024-11-07,6.8,81.9,0.0,0.0,7.8,Jablanica
2024-11-08,6.3,84.8,0.018,100.0,6.4,Jablanica
2024-11-09,6.4,78.6,0.0,0.0,10.4,Jablanica
2024-11-10,5.9,69.0,0.0,0.0,17.8,Jablanica
2024-11-11,3.9,70.6,0.0,0.0,18.7,Jablanica
2024-11-12,3.8,70.1,0.0,0.0,15.6,Jablanica
2024-11-13,4.1,65.6,0.0,0.0,13.7,Jablanica
2024-11-14,3.7,82.1,1.277,100.0,18.6,Jablanica
2024-11-15,3.4,71.2,1.579,100.0,19.7,Jablanica
2024-11-16,4.8,70.0,0.012,100.0,13.7,Jablanica
2024-11-17,3.8,77.1,0.0,0.0,11.9,Jablanica
2024-11-18,7.1,96.7,1.6,100.0,5.3,Jablanica
2024-11-19,8.0,99.1,4.7,100.0,8.3,Jablanica
2024-11-20,10.2,90.4,40.0,100.0,34.7,Jablanica
2024-11-21,3.2,81.6,0.5,100.0,16.9,Jablanica
2024-11-22,6.5,82.2,20.958,100.0,37.9,Jablanica
2024-11-23,-0.4,61.7,4.86,100.0,22.1,Jablanica
2024-11-24,0.5,73.1,0.046,100.0,10.2,Jablanica
2024-11-25,3.4,76.0,42.603,100.0,15.8,Jablanica
2024-11-26,3.9,86.9,49.248,100.0,19.6,Jablanica
2024-11-27,7.2,87.3,20.327,100.0,12.6,Jablanica
2024-11-28,8.1,94.1,16.252,100.0,23.0,Jablanica
2024-11-29,5.3,74.1,12.592,100.0,25.1,Jablanica
2024-11-30,5.3,63.8,4.593,100.0,32.9,Jablanica
2024-12-01,8.5,66.5,1.2,100.0,34.9,Jablanica
2024-12-02,4.7,76.4,0.027,100.0,13.6,Jablanica
2024-12-03,3.5,88.9,0.0,0.0,9.6,Jablanica
2024-12-04,4.2,84.7,0.807,100.0,9.0,Jablanica
2024-12-05,3.7,79.8,2.057,100.0,11.6,Jablanica
2024-12-06,4.7,84.8,1.685,100.0,27.5,Jablanica
2024-12-07,3.5,78.1,4.088,100.0,5.6,Jablanica
2024-12-08,3.5,92.1,11.591,100.0,12.3,Jablanica
2024-12-09,4.5,94.2,8.307,100.0,12.3,Jablanica
2024-12-10,4.5,89.6,3.201,100.0,8.6,Jablanica
2024-12-11,4.3,91.0,1.274,100.0,10.0,Jablanica
2024-12-12,3.2,84.7,0.306,100.0,11.8,Jablanica
2024-12-13,1.5,85.0,0.0,0.0,17.9,Jablanica
2024-12-14,5.0,92.4,7.895,100.0,22.1,Jablanica
2024-12-15,4.9,77.7,3.068,100.0,28.5,Jablanica
2024-12-16,2.1,80.9,1.366,100.0,23.4,Jablanica
2024-12-17,2.3,91.5,0.0,0.0,13.0,Jablanica
2024-12-18,2.2,91.4,0.0,0.0,6.6,Jablanica
2024-12-19,2.4,86.2,0.01,100.0,23.5,Jablanica
2024-12-20,5.7,83.3,0.732,100.0,34.2,Jablanica
2024-12-21,2.5,60.8,23.824,100.0,39.6,Jablanica
2024-12-22,-0.2,78.4,0.046,100.0,18.8,Jablanica
2024-12-23,2.2,86.4,12.322,100.0,34.4,Jablanica
2024-12-24,2.3,62.9,21.878,100.0,43.9,Jablanica
2024-12-25,5.6,58.6,0.054,100.0,40.0,Jablanica
2024-12-26,7.0,57.2,0.1,100.0,38.0,Jablanica
2024-12-27,5.8,62.3,0.0,0.0,16.6,Jablanica
2024-12-28,5.9,58.1,0.0,0.0,10.5,Jablanica
2024-12-29,4.7,69.3,0.0,0.0,10.8,Jablanica
2024-12-30,2.0,83.7,0.024,100.0,6.3,Jablanica
2024-12-31,1.3,87.2,0.073,100.0,5.5,Jablanica
